,count,mean,std,min,25%,50%,75%,max,skew,kurt
Unnamed: 0,29495.0,14747.0,8514.617431217917,0.0,7373.5,14747.0,22120.5,29494.0,0.0,-1.1999999999999995
E_MAGIC,29495.0,23117.0,0.0,23117.0,23117.0,23117.0,23117.0,23117.0,0.0,0.0
E_CBLP,29495.0,250.45173758264113,1512.0897017002483,0.0,144.0,144.0,144.0,64110.0,30.086140270100717,1114.138082220871
E_CP,29495.0,758.0724529581285,6605.353116751698,0.0,3.0,3.0,3.0,62388.0,8.680466933433813,73.59248769061402
E_CRLC,29495.0,405.9818274283777,3652.3215400528384,0.0,0.0,0.0,0.0,63030.0,9.830026584189902,107.72448610793926
E_CPARHDR,29495.0,43.34524495677233,1292.256557533864,0.0,4.0,4.0,4.0,64913.0,42.47591078404118,1862.1719904196761
E_MINALLOC,29495.0,355.7372775046618,3121.57382163694,0.0,0.0,0.0,0.0,57879.0,8.965019067789617,82.64627120289666
E_MAXALLOC,29495.0,64786.21708764198,6433.890856864552,0.0,65535.0,65535.0,65535.0,65535.0,-8.523831602725993,71.01010395769062
E_SS,29495.0,198.69977962366502,1789.3614003929256,0.0,0.0,0.0,0.0,59756.0,10.492232699874947,148.3981777854792
E_SP,29495.0,377.97494490591623,2315.756181515015,0.0,184.0,184.0,184.0,64539.0,19.56420956265475,450.1612444506968
E_CSUM,29495.0,502.5471774877098,4646.662892501809,0.0,0.0,0.0,0.0,58863.0,9.907184997163796,101.90881277138129
E_IP,29495.0,387.605458552297,3834.8371385258056,0.0,0.0,0.0,0.0,64830.0,11.40378541210441,138.81589689260394
E_CS,29495.0,284.6106119681302,3076.798530269122,0.0,0.0,0.0,0.0,64421.0,12.468041881606014,171.57081038654837
E_LFARLC,29495.0,439.94812680115274,3713.466172257209,0.0,64.0,64.0,64.0,65339.0,11.883953055685485,156.85718773278538
E_OVNO,29495.0,504.226275639939,4693.015659841391,0.0,0.0,0.0,0.0,64381.0,9.67292699686868,94.82391312644349
E_OEMID,29495.0,396.52693676894387,4056.8173819937433,0.0,0.0,0.0,0.0,64421.0,11.053676204274971,124.77483277811226
E_OEMINFO,29495.0,483.28062383454824,4725.603006468405,0.0,0.0,0.0,0.0,64963.0,10.785596366400226,122.07712131533111
E_LFANEW,29495.0,174.32839464315987,53.047494993441624,64.0,128.0,128.0,224.0,512.0,0.28909039885489823,-0.8126898371902631
MACHINE,29495.0,1043.590167825055,4872.344867177517,332.0,332.0,332.0,332.0,34404.0,6.701297744533525,42.91030112241995
NUMBEROFSECTIONS,29495.0,4.131073063231056,2.091788019530876,2.0,3.0,3.0,5.0,49.0,3.215000920408027,20.21162217939257
TIMEDATESTAMP,29495.0,1662601891.979183,644297432.5616974,0.0,1509546777.0,1609348766.0,1645113404.0,4294967295.0,1.9119376988229768,5.956422225833611
POINTERTOSYMBOLTABLE,29495.0,1185683.3735548398,47462578.608058624,0.0,0.0,0.0,0.0,3501856883.0,46.48918244876473,2499.405934543836
NUMBEROFSYMBOLS,29495.0,778480.275029666,44461611.04532263,0.0,0.0,0.0,0.0,3476264331.0,70.26785140349098,5197.415702082119
SIZEOFOPTIONALHEADER,29495.0,224.33415833192066,2.2880229477236513,224.0,224.0,224.0,224.0,240.0,6.701297744533532,42.91030112242001
CHARACTERISTICS,29495.0,1172.4145787421596,5380.638887834219,2.0,258.0,259.0,271.0,49583.0,5.85099618476474,32.47820274355564
MAGIC,29495.0,272.34653331073065,36.60836716357842,267.0,267.0,267.0,267.0,523.0,6.7012977445335284,42.91030112241998
MAJORLINKERVERSION,29495.0,20.195490761145958,23.08123550791316,0.0,6.0,9.0,48.0,252.0,1.9558340629694728,6.090823010963447
MINORLINKERVERSION,29495.0,3.4482793693846414,10.023196210268768,0.0,0.0,0.0,0.0,255.0,5.148415171141302,73.54472260641583
SIZEOFCODE,29495.0,1394011.8144431259,66157127.03564998,0.0,64512.0,204800.0,559104.0,4294967295.0,64.88146052809266,4208.353071769775
SIZEOFINITIALIZEDDATA,29495.0,1967157.8558060688,56230815.45287315,0.0,7168.0,56320.0,278528.0,4294967295.0,75.45207140538278,5757.646450854792
SIZEOFUNINITIALIZEDDATA,29495.0,237823.73768435328,25138409.281161163,0.0,0.0,0.0,0.0,4294967295.0,169.11037590606455,28887.042427941647
ADDRESSOFENTRYPOINT,29495.0,491544.7470757756,12093389.635325149,4096.0,13613.0,54882.0,504250.5,2025880815.0,159.570000303198,26679.433389073514
BASEOFCODE,29495.0,99597.02783522631,2558822.168146927,0.0,4096.0,4096.0,8192.0,80965632.0,29.857479638599287,891.1852321336646
IMAGEBASE,29495.0,60921674.565044925,545063478.4161565,0.0,4194304.0,4194304.0,4194304.0,6442450944.0,9.87559369063074,96.30683557171652
SECTIONALIGNMENT,29495.0,5766.756941854552,2012.9900791294274,4096.0,4096.0,4096.0,8192.0,8192.0,0.3748340778504331,-1.8596255163590818
FILEALIGNMENT,29495.0,1195.9222919138838,1412.0342509199654,512.0,512.0,512.0,512.0,8192.0,1.6403354143442512,0.9230448452714479
MAJOROPERATINGSYSTEMVERSION,29495.0,4.3285641634175285,0.764651085602081,1.0,4.0,4.0,5.0,10.0,2.8589642419066816,19.68979160626729
MINOROPERATINGSYSTEMVERSION,29495.0,0.08821834209187998,0.33279099018808656,0.0,0.0,0.0,0.0,3.0,4.720691559722992,28.2063304123927
MAJORIMAGEVERSION,29495.0,15.186404475334802,634.0720460402601,0.0,0.0,0.0,0.0,37155.0,54.54569514312534,3026.739359364024
MINORIMAGEVERSION,29495.0,0.42671639260891675,26.34007975631855,0.0,0.0,0.0,0.0,4518.0,171.06643146876516,29340.182902037486
MAJORSUBSYSTEMVERSION,29495.0,4.4044075266994405,0.7382410846155505,3.0,4.0,4.0,5.0,10.0,2.8092057745516423,13.882901176578452
MINORSUBSYSTEMVERSION,29495.0,0.09883031022207153,0.3536569287060024,0.0,0.0,0.0,0.0,10.0,5.472357440048406,73.71473808008012
RESERVED1,29495.0,0.6954399050686557,21.46848420245079,0.0,0.0,0.0,0.0,960.0,31.583607562447888,1015.8575961701861
SIZEOFIMAGE,29495.0,1879651.417799627,6630044.162832644,24576.0,245760.0,499712.0,950272.0,122593280.0,6.673937520750464,50.47917911268383
SIZEOFHEADERS,29495.0,1461.3741990167825,1369.9322291642993,512.0,512.0,1024.0,1024.0,8192.0,1.5178448386871115,1.0125997138056673
CHECKSUM,29495.0,1114679.311137481,42240464.84676077,0.0,0.0,0.0,337888.5,3885444380.0,65.5669197694496,4783.671954219739
SUBSYSTEM,29495.0,2.078555687404645,0.26904859337774534,2.0,2.0,2.0,2.0,3.0,3.133061478458636,7.816604252311322
DLLCHARACTERISTICS,29495.0,23593.808713341245,15650.378452450117,0.0,0.0,33024.0,34112.0,50496.0,-0.8082851553596111,-1.2483562613433274
SIZEOFSTACKRESERVE,29495.0,1088210.6027462282,535745.9986844187,0.0,1048576.0,1048576.0,1048576.0,67108864.0,69.15587015701242,7925.432552189177
SIZEOFHEAPRESERVE,29495.0,1064800.9483980336,229531.91018915456,885.0,1048576.0,1048576.0,1048576.0,4194304.0,13.14157144888367,176.9035589853947
SIZEOFHEAPCOMMIT,29495.0,4095.591354466859,166.7613355640506,0.0,4096.0,4096.0,4096.0,16384.0,10.640334961722589,1487.982419514818
LOADERFLAGS,29495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUMBEROFRVAANDSIZES,29495.0,15.991388370910324,0.10149299903789716,14.0,16.0,16.0,16.0,16.0,-13.04236541835942,190.0437038712575
TYPE_y,29495.0,3.145821325648415,1.8065361923077148,0.0,2.0,3.0,5.0,6.0,0.005952968252006775,-1.1013982919409528
TEXT_MISC_VIRTUALSIZE,29495.0,333743.96772334294,676466.073623291,0.0,30708.0,149858.0,489992.0,33798180.0,17.13251854401374,577.8550988870402
TEXT_VIRTUALADDRESS,29495.0,9869.006136633328,87717.23995063067,0.0,4096.0,4096.0,8192.0,8036352.0,49.77955388851087,3413.345188945081
TEXT_SIZEOFRAWDATA,29495.0,332805.60037294455,675220.9748477269,0.0,30208.0,149504.0,487424.0,33798656.0,17.21571437866778,582.1961625988378
TEXT_POINTERTORAWDATA,29495.0,4490.029089676216,60145.60902882488,0.0,512.0,1024.0,1024.0,8022528.0,85.62789703347984,10799.887918217322
TEXT_POINTERTORELOCATIONS,29495.0,207310.307882692,26871003.66111078,0.0,0.0,0.0,0.0,4261479159.0,144.90246221686056,22081.500087899636
TEXT_POINTERTOLINENUMBERS,29495.0,50628.68916765553,8623234.925248878,0.0,0.0,0.0,0.0,1480938591.0,171.73222209379222,29492.964980431218
TEXT_NUMBEROFRELOCATIONS,29495.0,1.8539074419393118,228.5428994798654,0.0,0.0,0.0,0.0,34048.0,133.14759969272484,18494.039854588988
TEXT_NUMBEROFLINENUMBERS,29495.0,1.9500593320901847,214.8689305948231,0.0,0.0,0.0,0.0,30144.0,123.0469939164614,15852.201059445364
TEXT_CHARACTERISTICS,29495.0,1463035692.7490084,493525230.3905282,0.0,1610612768.0,1610612768.0,1610612768.0,3763339296.0,-2.145602481753758,6.003230525604502
DATA_MISC_VIRTUALSIZE,29495.0,1112675.3786065434,6092339.23498249,0.0,0.0,200.0,20380.0,122452128.0,6.737199647213256,48.63189312459267
DATA_VIRTUALADDRESS,29495.0,135464.0729615189,393947.6108951072,0.0,0.0,8192.0,135168.0,15421440.0,10.51634138957179,216.20389173330977
DATA_SIZEOFRAWDATA,29495.0,29348.101542634344,188501.8497435182,0.0,0.0,512.0,5632.0,5903872.0,22.44026027529599,623.7161901473788
DATA_POINTERTORAWDATA,29495.0,125169.58345482284,346252.6065139889,0.0,0.0,1536.0,130048.0,7954432.0,8.214833529083371,95.06438562158932
DATA_POINTERTORELOCATIONS,29495.0,180613.8409899983,19000705.402629588,0.0,0.0,0.0,0.0,2550158163.0,114.37975653347561,13813.884407170777
DATA_POINTERTOLINENUMBERS,29495.0,107030.43488726903,12387896.841246683,0.0,0.0,0.0,0.0,1852795252.0,132.05367841957144,18455.10018220575
DATA_NUMBEROFRELOCATIONS,29495.0,2.652890320393287,266.5891377560912,0.0,0.0,0.0,0.0,32602.0,109.21177508519669,12324.822145251586
DATA_NUMBEROFLINENUMBERS,29495.0,1.1823359891507035,175.05298710524303,0.0,0.0,0.0,0.0,29806.0,167.72069772137934,28503.4615645124
DATA_CHARACTERISTICS,29495.0,1631311043.5563993,1612270039.1197064,0.0,0.0,3221225536.0,3221225536.0,3758096448.0,-0.021489928196614196,-1.99646666092631
RDATA_MISC_VIRTUALSIZE,29495.0,14170.470791659603,157016.33969820326,0.0,0.0,0.0,4096.0,7607018.0,26.14630095649793,789.4145761048329
RDATA_VIRTUALADDRESS,29495.0,66835.97138498051,305027.1452809564,0.0,0.0,0.0,28672.0,31875072.0,44.32559736841946,4117.529787419955
RDATA_SIZEOFRAWDATA,29495.0,14213.092524156637,156051.52939354934,0.0,0.0,0.0,4096.0,7607296.0,26.359800177201777,803.4044920271199
RDATA_POINTERTORAWDATA,29495.0,60991.620274622815,221188.6517565868,0.0,0.0,0.0,24576.0,7904256.0,10.301324917606376,196.34021622024477
RDATA_POINTERTORELOCATIONS,29495.0,329315.93286997796,34165237.85548414,0.0,0.0,0.0,0.0,4261479173.0,110.01481119328558,12538.628890497854
RDATA_POINTERTOLINENUMBERS,29495.0,46017.98101373114,7815468.641930095,0.0,0.0,0.0,0.0,1342194289.0,171.72453452778635,29491.19552708916
RDATA_NUMBEROFRELOCATIONS,29495.0,3.069808442108832,399.5811081890357,0.0,0.0,0.0,0.0,64073.0,147.6429209580208,22895.810577291148
RDATA_NUMBEROFLINENUMBERS,29495.0,2.1701644346499407,268.80154273171036,0.0,0.0,0.0,0.0,40960.0,136.7511910782303,19606.204926693015
RDATA_CHARACTERISTICS,29495.0,365208925.27682656,656920685.8892882,0.0,0.0,0.0,1073741888.0,3758096480.0,2.3329226801247254,7.11056790940791
BSS_MISC_VIRTUALSIZE,29495.0,1474.614341413799,51081.947612731215,0.0,0.0,0.0,0.0,7626448.0,126.41262233730393,17808.198665241136
BSS_VIRTUALADDRESS,29495.0,27092.203559925412,191575.68399676768,0.0,0.0,0.0,0.0,6459392.0,12.802792545815954,269.1031386909155
BSS_SIZEOFRAWDATA,29495.0,472.2568570944228,7999.735598978154,0.0,0.0,0.0,0.0,549318.0,23.478661535034856,936.8072240612222
BSS_POINTERTORAWDATA,29495.0,11817.019020172911,95568.3803290275,0.0,0.0,0.0,0.0,2241024.0,9.319202852247335,96.08140587752865
BSS_POINTERTORELOCATIONS,29495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSS_POINTERTOLINENUMBERS,29495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSS_NUMBEROFRELOCATIONS,29495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSS_NUMBEROFLINENUMBERS,29495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSS_CHARACTERISTICS,29495.0,122820764.5423292,611029298.4689298,0.0,0.0,0.0,0.0,3758096448.0,4.85514238937532,21.73989249876378
IDATA_MISC_VIRTUALSIZE,29495.0,717.4905577216477,19794.644426086958,0.0,0.0,0.0,0.0,3170304.0,140.6601513765094,22308.76887096117
IDATA_VIRTUALADDRESS,29495.0,33716.21115443295,301717.90393564187,0.0,0.0,0.0,0.0,31858688.0,50.017749916345934,4488.4668201946715
IDATA_SIZEOFRAWDATA,29495.0,438.6508560773012,3454.783332565895,0.0,0.0,0.0,0.0,299892.0,36.25042454845041,2295.320116897022
IDATA_POINTERTORAWDATA,29495.0,28968.125038142058,212182.7588524572,0.0,0.0,0.0,0.0,13820928.0,21.39301345037061,874.3624352064453
IDATA_POINTERTORELOCATIONS,29495.0,185974.3624343109,19050633.929236494,0.0,0.0,0.0,0.0,2337410133.0,107.49109405164002,11947.331586565122
IDATA_POINTERTOLINENUMBERS,29495.0,244517.42698762502,26497229.187848028,0.0,0.0,0.0,0.0,3897624653.0,124.95986093974594,16976.88216670782
IDATA_NUMBEROFRELOCATIONS,29495.0,4.624444821156128,449.30345641991335,0.0,0.0,0.0,0.0,65444.0,120.5435892876037,16180.424080158185
IDATA_NUMBEROFLINENUMBERS,29495.0,3.846957111374809,426.66166948967606,0.0,0.0,0.0,0.0,65535.0,133.80600534717203,19472.6003241585
IDATA_CHARACTERISTICS,29495.0,165678708.9044245,697997521.6982571,0.0,0.0,0.0,0.0,3758096448.0,4.09800480901337,15.00430934811792
EDATA_MISC_VIRTUALSIZE,29495.0,211.76579081200202,6209.845022939514,0.0,0.0,0.0,0.0,307200.0,35.35227463722978,1391.8152044981648
EDATA_VIRTUALADDRESS,29495.0,4068.3646719783014,120840.57269871788,0.0,0.0,0.0,0.0,6729728.0,39.19230913329505,1722.1117466108647
EDATA_SIZEOFRAWDATA,29495.0,89.88316663841329,3401.503305363727,0.0,0.0,0.0,0.0,300776.0,48.09067583881974,2950.096923947264
EDATA_POINTERTORAWDATA,29495.0,2810.3844041362945,97851.52521434939,0.0,0.0,0.0,0.0,6305280.0,47.52608509471731,2548.7052614282093
EDATA_POINTERTORELOCATIONS,29495.0,1681.0327174097304,286031.5156787914,0.0,0.0,0.0,0.0,49122604.0,171.73298307642557,29493.140477809586
EDATA_POINTERTOLINENUMBERS,29495.0,60528.10730632311,9532141.290217068,0.0,0.0,0.0,0.0,1634756723.0,171.03030871404437,29329.03157640125
EDATA_NUMBEROFRELOCATIONS,29495.0,5.8686896084082045,447.1404923929838,0.0,0.0,0.0,0.0,38976.0,78.23811126472054,6191.103092643755
EDATA_NUMBEROFLINENUMBERS,29495.0,0.5054416002712324,69.4735155714625,0.0,0.0,0.0,0.0,11832.0,167.6613572867163,28524.714013471123
EDATA_CHARACTERISTICS,29495.0,7464460.600372945,142594442.12898993,0.0,0.0,0.0,0.0,3758096448.0,22.194051513897556,526.9668919885514
RSRC_MISC_VIRTUALSIZE,29495.0,96701.76850313612,414451.82187569735,0.0,1516.0,8164.0,76433.0,25255944.0,26.852144396989537,1176.9609521586601
RSRC_VIRTUALADDRESS,29495.0,1622663.5554500762,6616417.889652111,0.0,77824.0,299008.0,720896.0,122560512.0,6.792029052660065,51.734311473126695
RSRC_SIZEOFRAWDATA,29495.0,91633.3613154772,395342.09007347334,0.0,1536.0,8192.0,71680.0,25256448.0,30.172014302108355,1416.746805601427
RSRC_POINTERTORAWDATA,29495.0,398400.5229360909,792198.216162298,0.0,36352.0,218624.0,522240.0,33800192.0,12.860650585453067,345.0241042140827
RSRC_POINTERTORELOCATIONS,29495.0,144490.63865061876,24813393.945294194,0.0,0.0,0.0,0.0,4261479183.0,171.74108359907456,29494.99986384802
RSRC_POINTERTOLINENUMBERS,29495.0,79060.87526699441,13289061.713415898,0.0,0.0,0.0,0.0,2281728046.0,171.61842450219518,29466.503935378216
RSRC_NUMBEROFRELOCATIONS,29495.0,3.8224444821156127,396.2493777595714,0.0,0.0,0.0,0.0,49424.0,109.93890505510623,12522.431493271913
RSRC_NUMBEROFLINENUMBERS,29495.0,2.098762502119003,347.3947681687237,0.0,0.0,0.0,0.0,59648.0,171.620952557659,29467.263996274192
RSRC_CHARACTERISTICS,29495.0,1111085550.1680963,655227445.8250258,0.0,1073741888.0,1073741888.0,1073741888.0,4026531904.0,2.1243341354924317,7.1143850977263305
RELOC_MISC_VIRTUALSIZE,29495.0,2531.2340396677405,17048.023686598346,0.0,0.0,12.0,12.0,1896448.0,53.6133133956621,5326.334564148402
RELOC_VIRTUALADDRESS,29495.0,629382.9305305984,3450911.896138216,0.0,0.0,36864.0,598016.0,122585088.0,12.787965891309849,198.88364607746044
RELOC_SIZEOFRAWDATA,29495.0,2256.19955924733,12199.385473915801,0.0,0.0,512.0,512.0,1241088.0,42.44876651146965,3746.3124538636976
RELOC_POINTERTORAWDATA,29495.0,313758.42576707917,744996.683017162,0.0,0.0,20480.0,503808.0,34174976.0,15.463521510545919,459.3725143044047
RELOC_POINTERTORELOCATIONS,29495.0,123822.99254110866,15072162.130022822,0.0,0.0,0.0,0.0,1952794463.0,122.30440218280745,15026.833763966588
RELOC_POINTERTOLINENUMBERS,29495.0,116563.92751313782,13878541.108039115,0.0,0.0,0.0,0.0,1701017669.0,121.35811301203026,14735.267678789372
RELOC_NUMBEROFRELOCATIONS,29495.0,4.060857772503814,341.825287960079,0.0,0.0,0.0,0.0,36140.0,90.03931489781836,8330.284686104567
RELOC_NUMBEROFLINENUMBERS,29495.0,1.2997118155619596,152.83733926387455,0.0,0.0,0.0,0.0,19524.0,121.77225130965861,14884.35806538038
RELOC_CHARACTERISTICS,29495.0,598071521.5080522,617194692.8601933,0.0,0.0,1107296320.0,1107296320.0,3791650880.0,0.7012133164526428,1.3149114699413098
TLS_MISC_VIRTUALSIZE,29495.0,244.6712663163248,9715.570722245868,0.0,0.0,0.0,0.0,1425408.0,112.76992784782223,15840.433298290769
TLS_VIRTUALADDRESS,29495.0,28820.73083573487,401018.20778976276,0.0,0.0,0.0,0.0,49324032.0,82.80926414124694,9136.232021722684
TLS_SIZEOFRAWDATA,29495.0,88.97447024919478,3121.743623167793,0.0,0.0,0.0,0.0,300056.0,52.096746510247776,3600.7852675194986
TLS_POINTERTORAWDATA,29495.0,21479.40247499576,167490.33114222728,0.0,0.0,0.0,0.0,7728640.0,17.0780460372378,491.87983086606937
TLS_POINTERTORELOCATIONS,29495.0,171588.9581624004,20434263.573508255,0.0,0.0,0.0,0.0,3190845271.0,139.88018370668408,20860.55348967128
TLS_POINTERTOLINENUMBERS,29495.0,95790.5899983048,12141150.223423181,0.0,0.0,0.0,0.0,1834944256.0,135.43536541119735,19187.542499875104
TLS_NUMBEROFRELOCATIONS,29495.0,3.868723512459739,400.7824263298135,0.0,0.0,0.0,0.0,54277.0,112.6081646694988,13543.077470852239
TLS_NUMBEROFLINENUMBERS,29495.0,1.577487709781319,194.59152139045412,0.0,0.0,0.0,0.0,28771.0,132.1249636074944,18167.734387446857
TLS_CHARACTERISTICS,29495.0,126876560.29347347,627061762.9531626,0.0,0.0,0.0,0.0,3758096448.0,4.750198171730385,20.600447168111877
PDATA_MISC_VIRTUALSIZE,29495.0,366.35826411256147,20201.24207494572,0.0,0.0,0.0,0.0,3284992.0,147.01577616055062,23715.42027409884
PDATA_VIRTUALADDRESS,29495.0,4222.511476521444,90872.54645481182,0.0,0.0,0.0,0.0,7737344.0,57.883569755950155,4049.5778705794664
PDATA_SIZEOFRAWDATA,29495.0,126.85580606882523,3551.5752489695055,0.0,0.0,0.0,0.0,509025.0,106.66152550476093,14491.975885396647
PDATA_POINTERTORAWDATA,29495.0,3735.890150873029,88158.92358436523,0.0,0.0,0.0,0.0,7721984.0,61.91612283739719,4516.105202276115
PDATA_POINTERTORELOCATIONS,29495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDATA_POINTERTOLINENUMBERS,29495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDATA_NUMBEROFRELOCATIONS,29495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDATA_NUMBEROFLINENUMBERS,29495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDATA_CHARACTERISTICS,29495.0,24168051.670859467,170108165.93710876,0.0,0.0,0.0,0.0,3758096448.0,8.309879415788213,92.43565617587156
TYPE,29495.0,3.145821325648415,1.8065361923077148,0.0,2.0,3.0,5.0,6.0,0.005952968252006775,-1.1013982919409528
ADVAPI32.DLL,29495.0,0.22461434141379896,0.4173351699386579,0.0,0.0,0.0,0.0,1.0,1.3198232647015804,-0.25808405474078056
KERNEL32.DLL,29495.0,0.49493134429564334,0.499982783862152,0.0,0.0,0.0,1.0,1.0,0.020276695867150366,-1.9997244577252542
VSPMSG.DLL,29495.0,6.780810306831667e-05,0.008234427971689886,0.0,0.0,0.0,0.0,1.0,121.43310874009298,14744.999728742292
OLE32.DLL,29495.0,0.10510255975589083,0.30669072479720877,0.0,0.0,0.0,0.0,1.0,2.575390694109901,4.6329513743548105
OLEAUT32.DLL,29495.0,0.10584844888964232,0.30764876677789105,0.0,0.0,0.0,0.0,1.0,2.5625214345575253,4.566825765761601
PSAPI.DLL,29495.0,0.009662654687235124,0.09782439491382983,0.0,0.0,0.0,0.0,1.0,10.025527821453096,98.51788840527846
SETUPAPI.DLL,29495.0,0.0020342430920494998,0.045057449752603056,0.0,0.0,0.0,0.0,1.0,22.105091524063464,486.66807132144044
SHLWAPI.DLL,29495.0,0.04549923715884048,0.20839992573822827,0.0,0.0,0.0,0.0,1.0,4.362108884209275,17.02914862736733
PDH.DLL,29495.0,0.0011866418036955415,0.03442780664683203,0.0,0.0,0.0,0.0,1.0,28.97931832805158,837.8577042956483
XMLLITE.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.85743938819861,7369.999643990221
MSVCR110.DLL,29495.0,0.0011866418036955415,0.03442780664683203,0.0,0.0,0.0,0.0,1.0,28.97931832805158,837.8577042956484
USER32.DLL,29495.0,0.37836921512120697,0.48498858427273017,0.0,0.0,0.0,1.0,1.0,0.5016160665855023,-1.748499888802331
MSVCRT.DLL,29495.0,0.06984234616036616,0.2548854555952197,0.0,0.0,0.0,0.0,1.0,3.375530573037544,9.394843691443887
SHELL32.DLL,29495.0,0.11171384980505171,0.3150194122763704,0.0,0.0,0.0,0.0,1.0,2.4653241406406163,4.0780996420287945
NTDLL.DLL,29495.0,0.004814375317850483,0.06921964717224882,0.0,0.0,0.0,0.0,1.0,14.30863128570104,202.75067740440673
API-MS-WIN-CORE-WINRT-L1-1-0.DLL,29495.0,0.0005085607730123749,0.022545939169587664,0.0,0.0,0.0,0.0,1.0,44.31177670918047,1961.6665720090782
DUI70.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.85743938819861,7369.99964399022
WINDOWS.UI.IMMERSIVE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
MSVCR100.DLL,29495.0,0.000915409391422275,0.03024239451161479,0.0,0.0,0.0,0.0,1.0,33.00786481646906,1087.5928873484693
ATL100.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.85743938819861,7369.99964399022
MSVCP100.DLL,29495.0,0.0003390405153415833,0.018410243295785875,0.0,0.0,0.0,0.0,1.0,54.284436638427835,2944.999755994338
VERSION.DLL,29495.0,0.059874555009323614,0.23725830055388178,0.0,0.0,0.0,0.0,1.0,3.7103468250297125,11.767471487331282
MSPDBCORE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
RPCRT4.DLL,29495.0,0.0027123241227326664,0.05201018297458835,0.0,0.0,0.0,0.0,1.0,19.124001103433425,363.75208353835336
SECUR32.DLL,29495.0,0.0005085607730123749,0.02254593916958766,0.0,0.0,0.0,0.0,1.0,44.3117767091805,1961.6665720090791
USERENV.DLL,29495.0,0.006407865739955925,0.07979361418320473,0.0,0.0,0.0,0.0,1.0,12.372559161004098,151.0904653458187
MPCLIENT.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281819,9828.332994267537
CABINET.DLL,29495.0,0.002881844380403458,0.053606312886637884,0.0,0.0,0.0,0.0,1.0,18.548258209660432,342.0610771204642
COMCTL32.DLL,29495.0,0.126123071707069,0.3319936435947577,0.0,0.0,0.0,0.0,1.0,2.2524665101949766,3.0738138044355847
GDI32.DLL,29495.0,0.2603153076792677,0.4388140571539412,0.0,0.0,0.0,1.0,1.0,1.0924943815238506,-0.8065107188989926
API-MS-WIN-CORE-COM-L1-1-1.DLL,29495.0,0.0016612985251737583,0.040725849843424124,0.0,0.0,0.0,0.0,1.0,24.474504379130384,597.0418488747919
API-MS-WIN-CORE-SYNCH-L1-2-0.DLL,29495.0,0.00427191049330395,0.0652212043378676,0.0,0.0,0.0,0.0,1.0,15.202470153705043,229.1306356834909
API-MS-WIN-CORE-PROCESSTHREADS-L1-1-2.DLL,29495.0,0.002746228174266825,0.05233334750228469,0.0,0.0,0.0,0.0,1.0,19.004612381255818,359.1996484040213
API-MS-WIN-CORE-ERRORHANDLING-L1-1-1.DLL,29495.0,0.002780132225800983,0.05265450682982652,0.0,0.0,0.0,0.0,1.0,18.887408335383338,354.75824910688516
API-MS-WIN-CORE-LIBRARYLOADER-L1-2-0.DLL,29495.0,0.004644855060179692,0.06799586116007725,0.0,0.0,0.0,0.0,1.0,14.571143827241384,210.3324946770672
API-MS-WIN-CORE-PROFILE-L1-1-0.DLL,29495.0,0.005051703678589591,0.0708967868264234,0.0,0.0,0.0,0.0,1.0,13.963449748837315,192.99101523838945
API-MS-WIN-CORE-SYSINFO-L1-2-1.DLL,29495.0,0.002746228174266825,0.05233334750228469,0.0,0.0,0.0,0.0,1.0,19.004612381255818,359.1996484040213
API-MS-WIN-CORE-STRING-L1-1-0.DLL,29495.0,0.003085268689608408,0.05546038307329773,0.0,0.0,0.0,0.0,1.0,17.920843705095518,319.1782819717547
API-MS-WIN-CORE-REGISTRY-L1-1-0.DLL,29495.0,0.0012544499067638584,0.035396592226044146,0.0,0.0,0.0,0.0,1.0,28.18233846868831,792.2979257786467
API-MS-WIN-CORE-IO-L1-1-1.DLL,29495.0,0.00020342430920494998,0.014261480410337203,0.0,0.0,0.0,0.0,1.0,70.09517299261697,4911.666327637654
API-MS-WIN-CORE-PATH-L1-1-0.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.999643990221
